date,BRENT Close,BRENT Volume,BRENT Price_Difference,BRENT Volume_Difference,USDX,USDX Price_Difference,SENT
2012-02-02,112.06999969482422,1348.0,0.5100021362304545,457.0,78.97000122070312,0.0500030517578125,-960.5891436682116
2012-02-03,114.58000183105467,758.0,2.5100021362304545,-590.0,78.94000244140625,-0.029998779296875,-949.1762250619696
2012-02-06,115.93000030517578,980.0,1.349998474121108,222.0,79.08999633789062,0.149993896484375,-1089.452259187689
2012-02-07,116.2300033569336,1400.0,0.3000030517578125,420.0,78.56999969482422,-0.5199966430664062,-1136.623636303568
2012-02-08,117.1999969482422,866.0,0.969993591308608,-534.0,78.63999938964844,0.0699996948242187,-1092.280560610093
2012-02-09,118.58999633789062,812.0,1.3899993896484233,-54.0,78.55999755859375,-0.0800018310546875,-1112.297041320298
2012-02-10,117.30999755859376,1055.0,-1.2799987792968608,243.0,79.11000061035156,0.5500030517578125,-1209.750791154845
2012-02-13,117.93000030517578,602.0,0.620002746582017,-453.0,78.94000244140625,-0.1699981689453125,-1248.458743073787
2012-02-14,118.16000366210938,815.0,0.2300033569335937,213.0,79.58000183105469,0.6399993896484375,-1259.15807424855
2012-02-15,118.93000030517578,756.0,0.7699966430664062,-59.0,79.66999816894531,0.089996337890625,-1172.552431212237
2012-02-16,120.11000061035156,1479.0,1.1800003051757812,723.0,79.33999633789062,-0.3300018310546875,-1101.601422806505
2012-02-17,119.58000183105467,815.0,-0.5299987792968892,-664.0,79.33000183105469,-0.0099945068359375,-952.1105004137042
2012-02-21,121.66000366210938,495.0,2.0800018310547017,-320.0,79.04000091552734,-0.2900009155273437,-1045.450981820665
2012-02-22,122.9000015258789,1019.0,1.2399978637695312,524.0,79.20999908447266,0.1699981689453125,-1078.729038312699
2012-02-23,123.62000274658205,884.0,0.7200012207031392,-135.0,78.80999755859375,-0.4000015258789062,-978.5745492541156
2012-02-24,125.47000122070312,389.0,1.8499984741210795,-495.0,78.3499984741211,-0.4599990844726562,-889.2629723823866
2012-02-27,124.16999816894533,575.0,-1.3000030517577983,186.0,78.55999755859375,0.2099990844726562,-929.9036941156888
2012-02-28,121.5500030517578,2378.0,-2.6199951171875284,1803.0,78.2699966430664,-0.2900009155273437,-972.6160501923258
2012-02-29,122.66000366210938,1389.0,1.1100006103515767,-989.0,78.7300033569336,0.4600067138671875,-974.5772062711608
2012-03-01,126.1999969482422,1951.0,3.5399932861328267,562.0,78.77999877929688,0.0499954223632812,-948.6779727925684
2012-03-02,123.6500015258789,736.0,-2.5499954223632955,-1215.0,79.4000015258789,0.6200027465820312,-889.2905882783751
2012-03-05,123.8000030517578,592.0,0.150001525878892,-144.0,79.31999969482422,-0.0800018310546875,-882.4071345912994
2012-03-06,121.9800033569336,630.0,-1.8199996948242043,38.0,79.86000061035156,0.5400009155273438,-1106.79600261251
2012-03-07,124.12000274658205,913.0,2.139999389648452,283.0,79.70999908447266,-0.1500015258789062,-1120.383548373557
2012-03-08,125.44000244140624,960.0,1.3199996948241903,47.0,79.16000366210938,-0.5499954223632812,-1116.186687902689
2012-03-09,125.9800033569336,817.0,0.540000915527358,-143.0,80.04000091552734,0.8799972534179688,-1168.811408568532
2012-03-12,125.33999633789062,648.0,-0.6400070190429688,-169.0,79.87000274658203,-0.1699981689453125,-1230.237127464251
2012-03-13,126.22000122070312,506.0,0.8800048828125,-142.0,80.19000244140625,0.3199996948242187,-1339.21868866878
2012-03-14,124.97000122070312,294.0,-1.25,-212.0,80.55999755859375,0.3699951171875,-1288.19247597605
2012-03-15,123.5500030517578,1260.0,-1.4199981689453267,966.0,80.1500015258789,-0.4099960327148437,-1342.67129004669
2012-03-16,125.80999755859376,412.0,2.259994506835966,-848.0,79.77999877929688,-0.3700027465820312,-1382.918609736016
2012-03-19,125.70999908447266,453.0,-0.0999984741211079,41.0,79.44999694824219,-0.3300018310546875,-1468.054395590854
2012-03-20,124.12000274658205,665.0,-1.5899963378906108,212.0,79.58999633789062,0.1399993896484375,-1457.766829675385
2012-03-21,124.1999969482422,741.0,0.0799942016601562,76.0,79.62999725341797,0.0400009155273437,-1515.346210808991
2012-03-22,123.13999938964844,567.0,-1.0599975585937642,-174.0,79.73999786376953,0.1100006103515625,-1527.37266644698
2012-03-23,125.12999725341795,747.0,1.989997863769517,180.0,79.33999633789062,-0.4000015258789062,-1485.592148477268
2012-03-26,125.6500015258789,265.0,0.5200042724609517,-482.0,78.93000030517578,-0.4099960327148437,-1526.498326181812
2012-03-27,125.54000091552734,765.0,-0.1100006103515625,500.0,79.04000091552734,0.1100006103515625,-1567.266413427975
2012-03-28,124.16000366210938,797.0,-1.3799972534179688,32.0,79.16000366210938,0.1200027465820312,-1520.479117343374
2012-03-29,122.38999938964844,646.0,-1.7700042724609375,-151.0,79.18000030517578,0.0199966430664062,-1586.459757385187
2012-03-30,122.87999725341795,701.0,0.489997863769517,55.0,78.93000030517578,-0.25,-1549.198736272569
2012-04-02,125.43000030517578,481.0,2.5500030517578267,-220.0,78.81999969482422,-0.1100006103515625,-1618.617177741392
2012-04-03,124.86000061035156,592.0,-0.5699996948242188,111.0,79.4800033569336,0.660003662109375,-1587.620801318277
2012-04-04,122.33999633789062,822.0,-2.520004272460937,230.0,79.76000213623047,0.279998779296875,-1626.239537796492
2012-04-05,123.43000030517578,449.0,1.0900039672851562,-373.0,80.06999969482422,0.30999755859375,-1608.605918114706
2012-04-09,122.66999816894533,256.0,-0.7600021362304545,-193.0,79.7300033569336,-0.339996337890625,-1706.254764604155
2012-04-10,119.87999725341795,627.0,-2.790000915527372,371.0,79.88999938964844,0.1599960327148437,-1884.22170513105
2012-04-11,120.18000030517578,781.0,0.3000030517578267,154.0,79.77999877929688,-0.1100006103515625,-1846.794796016891
2012-04-12,121.70999908447266,280.0,1.529998779296875,-501.0,79.27999877929688,-0.5,-1741.707465425005
2012-04-13,121.83000183105467,441.0,0.120002746582017,161.0,79.87999725341797,0.5999984741210938,-1719.431181420227
2012-04-16,118.68000030517578,832.0,-3.150001525878892,391.0,79.55000305175781,-0.3299942016601562,-1709.715688795031
2012-04-17,118.77999877929688,741.0,0.0999984741210937,-91.0,79.47000122070312,-0.0800018310546875,-1894.915702654377
2012-04-18,117.97000122070312,894.0,-0.80999755859375,153.0,79.52999877929688,0.05999755859375,-1943.120114414299
2012-04-19,118.0,1122.0,0.029998779296875,228.0,79.55999755859375,0.029998779296875,-1935.315465898111
2012-04-20,118.76000213623048,662.0,0.760002136230483,-460.0,79.18000030517578,-0.3799972534179687,-1987.841775491491
2012-04-23,118.70999908447266,727.0,-0.0500030517578267,65.0,79.41999816894531,0.2399978637695312,-2102.184075619099
2012-04-24,118.16000366210938,583.0,-0.5499954223632812,-144.0,79.22000122070312,-0.1999969482421875,-2103.090529352366
2012-04-25,119.12000274658205,541.0,0.9599990844726703,-42.0,79.01000213623047,-0.2099990844726562,-2334.667186032155
2012-04-26,119.91999816894533,652.0,0.7999954223632812,111.0,78.91000366210938,-0.0999984741210937,-2326.209548495188
2012-04-27,119.83000183105467,513.0,-0.0899963378906534,-139.0,78.69999694824219,-0.2100067138671875,-2346.885652527083
2012-04-30,119.47000122070312,782.0,-0.3600006103515483,269.0,78.79000091552734,0.0900039672851562,-2331.061821823994
2012-05-01,119.66000366210938,2605.0,0.19000244140625,1823.0,78.86000061035156,0.0699996948242187,-2385.269016156984
2012-05-02,118.1999969482422,2624.0,-1.4600067138671733,19.0,79.12999725341797,0.2699966430664062,-2415.208965138582
2012-05-03,116.08000183105467,2253.0,-2.1199951171875284,-371.0,79.22000122070312,0.0900039672851562,-2487.88336452953
2012-05-04,113.18000030517578,3510.0,-2.900001525878892,1257.0,79.47000122070312,0.25,-2451.577201957951
2012-05-07,113.16000366210938,1462.0,-0.0199966430664062,-2048.0,79.5999984741211,0.1299972534179687,-2527.368339032194
2012-05-08,112.7300033569336,2937.0,-0.4300003051757812,1475.0,79.7300033569336,0.1300048828125,-2638.047203158627
2012-05-09,113.1999969482422,1530.0,0.4699935913086079,-1407.0,80.08000183105469,0.3499984741210937,-2818.982097535398
2012-05-10,112.7300033569336,2771.0,-0.4699935913086079,1241.0,80.11000061035156,0.029998779296875,-2788.250096182189
2012-05-11,112.26000213623048,767.0,-0.4700012207031108,-2004.0,80.27999877929688,0.1699981689453125,-2734.736522275216
2012-05-14,111.56999969482422,749.0,-0.6900024414062642,-18.0,80.5999984741211,0.3199996948242187,-2785.215933806406
2012-05-15,112.23999786376952,490.0,0.6699981689452983,-259.0,81.22000122070312,0.6200027465820312,-2814.262384126248
2012-05-16,111.70999908447266,1327.0,-0.5299987792968608,837.0,81.37000274658203,0.1500015258789062,-2970.687702053692
2012-05-17,107.48999786376952,1732.0,-4.220001220703139,405.0,81.37999725341797,0.0099945068359375,-3049.568005904086
2012-05-18,107.13999938964844,617.0,-0.3499984741210795,-1115.0,81.29000091552734,-0.089996337890625,-3011.719442321916
2012-05-21,108.80999755859376,571.0,1.6699981689453267,-46.0,81.08000183105469,-0.2099990844726562,-2923.448899422109
2012-05-22,108.41000366210938,1151.0,-0.3999938964843892,580.0,81.66999816894531,0.589996337890625,-3001.275549250584
2012-05-23,105.55999755859376,656.0,-2.850006103515611,-495.0,82.08999633789062,0.4199981689453125,-2958.494535129584
2012-05-24,106.5500030517578,1067.0,0.990005493164034,411.0,82.29000091552734,0.2000045776367187,-2886.815041236924
2012-05-25,106.83000183105467,389.0,0.279998779296875,-678.0,82.4000015258789,0.1100006103515625,-2782.43841002093
2012-05-29,106.68000030517578,467.0,-0.150001525878892,78.0,82.44000244140625,0.0400009155273437,-2742.498334100687
2012-05-30,103.47000122070312,418.0,-3.209999084472656,-49.0,83.01000213623047,0.5699996948242188,-2747.147303840985
2012-05-31,101.87000274658205,662.0,-1.5999984741210795,244.0,83.04000091552734,0.029998779296875,-2717.060448259917
2012-06-01,98.43000030517578,755.0,-3.440002441406264,93.0,82.88999938964844,-0.1500015258789062,-2686.155850032561
2012-06-04,98.8499984741211,528.0,0.4199981689453125,-227.0,82.55000305175781,-0.339996337890625,-2679.182355244279
2012-06-05,98.83999633789062,525.0,-0.0100021362304687,-3.0,82.80000305175781,0.25,-2773.889072160408
2012-06-06,100.63999938964844,964.0,1.8000030517578125,439.0,82.31999969482422,-0.4800033569335937,-2794.07548528497
2012-06-07,99.93000030517578,1301.0,-0.7099990844726562,337.0,82.05000305175781,-0.2699966430664062,-2770.809279598882
2012-06-08,99.47000122070312,451.0,-0.4599990844726562,-850.0,82.51000213623047,0.4599990844726562,-2743.302582427082
2012-06-11,98.0,1856.0,-1.470001220703125,1405.0,82.51000213623047,0.0,-2560.044542456313
2012-06-12,97.13999938964844,1258.0,-0.8600006103515625,-598.0,82.41000366210938,-0.0999984741210937,-2520.029803314016
2012-06-13,97.12999725341795,1258.0,-0.0100021362304829,0.0,82.05000305175781,-0.3600006103515625,-2261.210402703442
2012-06-14,97.02999877929688,2047.0,-0.0999984741210795,789.0,81.9000015258789,-0.1500015258789062,-2202.294670015247
2012-06-15,97.61000061035156,282.0,0.5800018310546875,-1765.0,81.58999633789062,-0.3100051879882812,-2162.820230505679
2012-06-18,96.0500030517578,2225.0,-1.5599975585937642,1943.0,81.94000244140625,0.350006103515625,-2279.652323816733
2012-06-19,95.76000213623048,1795.0,-0.2900009155273153,-430.0,81.37000274658203,-0.5699996948242188,-2290.251473167652
2012-06-20,92.69000244140624,718.0,-3.069999694824247,-1077.0,81.48999786376953,0.1199951171875,-2292.141952919238
2012-06-21,89.2300033569336,1121.0,-3.459999084472642,403.0,82.31999969482422,0.8300018310546875,-2216.782676320969
2012-06-22,90.9800033569336,562.0,1.75,-559.0,82.22000122070312,-0.0999984741210937,-2077.761247306278
2012-06-25,91.01000213623048,1452.0,0.0299987792968892,890.0,82.45999908447266,0.2399978637695312,-2019.83094233895
2012-06-26,93.0199966430664,2275.0,2.0099945068359237,823.0,82.37000274658203,-0.089996337890625,-2034.363012104107
2012-06-27,93.5,680.0,0.4800033569335937,-1595.0,82.55999755859375,0.1899948120117187,-2046.988628488513
2012-06-28,91.36000061035156,1468.0,-2.139999389648437,788.0,82.66999816894531,0.1100006103515625,-2169.480452655981
2012-06-29,97.8000030517578,1151.0,6.440002441406236,-317.0,81.6500015258789,-1.0199966430664062,-2118.154476210311
2012-07-02,97.33999633789062,786.0,-0.4600067138671733,-365.0,81.87000274658203,0.220001220703125,-2097.34354496693
2012-07-03,100.68000030517578,707.0,3.340003967285156,-79.0,81.77999877929688,-0.0900039672851562,-2100.30576514822
2012-07-05,100.6999969482422,1271.0,0.0199966430664204,564.0,82.80999755859375,1.029998779296875,-2072.493705489594
2012-07-06,98.19000244140624,1800.0,-2.509994506835966,529.0,83.29000091552734,0.4800033569335937,-2096.2059834431
2012-07-09,100.31999969482422,1912.0,2.129997253417983,112.0,83.16000366210938,-0.1299972534179687,-2033.814927668985
2012-07-10,97.97000122070312,1778.0,-2.3499984741210938,-134.0,83.36000061035156,0.1999969482421875,-2009.308845595004
2012-07-11,100.2300033569336,851.0,2.2600021362304688,-927.0,83.56999969482422,0.2099990844726562,-1860.683897414654
2012-07-12,101.06999969482422,1345.0,0.839996337890625,494.0,83.6500015258789,0.0800018310546875,-1889.103314797394
2012-07-13,102.4000015258789,624.0,1.3300018310546875,-721.0,83.30000305175781,-0.3499984741210937,-1872.116473894921
2012-07-16,103.5500030517578,1691.0,1.150001525878892,1067.0,83.08999633789062,-0.2100067138671875,-1841.295308548466
2012-07-17,104.0,590.0,0.4499969482422017,-1101.0,83.02999877929688,-0.05999755859375,-1824.023964296986
2012-07-18,105.16000366210938,725.0,1.160003662109375,135.0,82.94999694824219,-0.0800018310546875,-1804.620737794457
2012-07-19,107.8000030517578,581.0,2.6399993896484237,-144.0,82.9000015258789,-0.0499954223632812,-1748.62251742623
2012-07-20,106.83000183105467,358.0,-0.970001220703125,-223.0,83.47000122070312,0.5699996948242188,-1761.863944732623
2012-07-23,103.26000213623048,360.0,-3.5699996948241903,2.0,83.70999908447266,0.2399978637695312,-1799.574887752305
2012-07-24,103.41999816894533,1642.0,0.1599960327148437,1282.0,84.01000213623047,0.3000030517578125,-1938.346974175923
2012-07-25,104.37999725341795,2082.0,0.9599990844726278,440.0,83.5199966430664,-0.4900054931640625,-1990.142261816532
2012-07-26,105.26000213623048,1479.0,0.8800048828125284,-603.0,82.80999755859375,-0.7099990844726562,-2001.214406335445
2012-07-27,106.47000122070312,2178.0,1.209999084472642,699.0,82.70999908447266,-0.0999984741210937,-1977.074284620309
2012-07-30,106.1999969482422,334.0,-0.2700042724609233,-1844.0,82.79000091552734,0.0800018310546875,-1963.146262124022
2012-07-31,104.91999816894533,1532.0,-1.279998779296875,1198.0,82.63999938964844,-0.1500015258789062,-1979.222534099897
2012-08-01,105.95999908447266,1202.0,1.0400009155273295,-330.0,83.05999755859375,0.4199981689453125,-1919.904828043768
2012-08-02,105.9000015258789,2631.0,-0.05999755859375,1429.0,83.33000183105469,0.2700042724609375,-2054.618395030058
2012-08-03,108.94000244140624,1573.0,3.040000915527329,-1058.0,82.37999725341797,-0.9500045776367188,-2063.077414375583
2012-08-06,109.5500030517578,1714.0,0.6100006103515625,141.0,82.2699966430664,-0.1100006103515625,-2041.823964393979
2012-08-07,112.0,2600.0,2.4499969482422017,886.0,82.20999908447266,-0.05999755859375,-1932.702178632755
2012-08-08,112.13999938964844,5380.0,0.1399993896484375,2780.0,82.38999938964844,0.1800003051757812,-1818.819737973461
2012-08-09,113.22000122070312,2139.0,1.0800018310546875,-3241.0,82.63999938964844,0.25,-1790.055387491322
2012-08-10,112.9499969482422,1994.0,-0.2700042724609233,-145.0,82.55000305175781,-0.089996337890625,-1908.989091613175
2012-08-13,113.5999984741211,1223.0,0.650001525878892,-771.0,82.44000244140625,-0.1100006103515625,-1882.885328248745
2012-08-14,114.02999877929688,1201.0,0.4300003051757812,-22.0,82.4800033569336,0.0400009155273437,-1967.911732107767
2012-08-15,116.25,718.0,2.220001220703125,-483.0,82.6500015258789,0.1699981689453125,-1953.187927809546
2012-08-16,116.9000015258789,3561.0,0.6500015258789062,2843.0,82.36000061035156,-0.2900009155273437,-1993.452423211322
2012-08-17,113.70999908447266,1201.0,-3.19000244140625,-2360.0,82.5999984741211,0.2399978637695312,-2063.713225311324
2012-08-20,113.6999969482422,3024.0,-0.0100021362304545,1823.0,82.45999908447266,-0.1399993896484375,-2121.219928362085
2012-08-21,114.63999938964844,1481.0,0.9400024414062358,-1543.0,81.91000366210938,-0.5499954223632812,-2081.365521659387
2012-08-22,114.91000366210938,3196.0,0.2700042724609375,1715.0,81.48999786376953,-0.4200057983398437,-2085.779870188377
2012-08-23,115.01000213623048,2201.0,0.0999984741211079,-995.0,81.36000061035156,-0.1299972534179687,-2027.220079676972
2012-08-24,113.58999633789062,2894.0,-1.420005798339858,693.0,81.58999633789062,0.2299957275390625,-2034.188508551713
2012-08-27,112.26000213623048,2318.0,-1.329994201660142,-576.0,81.66000366210938,0.07000732421875,-2021.889131991575
2012-08-28,112.58000183105467,1489.0,0.3199996948241903,-829.0,81.37000274658203,-0.2900009155273437,-2030.153835858918
2012-08-29,112.54000091552734,2957.0,-0.0400009155273295,1468.0,81.55000305175781,0.1800003051757812,-2091.102140958491
2012-08-30,112.6500015258789,2660.0,0.1100006103515625,-297.0,81.68000030517578,0.1299972534179687,-2029.729447414407
2012-08-31,114.56999969482422,2428.0,1.9199981689453125,-232.0,81.25,-0.4300003051757812,-1940.282148165881
2012-09-04,114.18000030517578,564.0,-0.3899993896484375,-1864.0,81.31999969482422,0.0699996948242187,-1926.118696897361
2012-09-05,113.08999633789062,551.0,-1.0900039672851562,-13.0,81.23999786376953,-0.0800018310546875,-1877.53573629809
2012-09-06,113.48999786376952,2137.0,0.400001525878892,1586.0,81.08000183105469,-0.1599960327148437,-1753.201809223238
2012-09-07,114.25,2186.0,0.760002136230483,49.0,80.25,-0.8300018310546875,-1773.188074622818
2012-09-10,114.80999755859376,826.0,0.5599975585937642,-1360.0,80.36000061035156,0.1100006103515625,-1883.564343723818
2012-09-11,115.4000015258789,1009.0,0.590003967285142,183.0,79.86000061035156,-0.5,-1780.069276731734
2012-09-12,115.95999908447266,1015.0,0.55999755859375,6.0,79.73999786376953,-0.1200027465820312,-1714.87520982351
2012-09-13,116.9000015258789,336.0,0.94000244140625,-679.0,79.26000213623047,-0.4799957275390625,-1685.365426740148
2012-09-18,112.02999877929688,564.0,-4.870002746582031,228.0,79.25,-0.0100021362304687,-1587.862949543093
2012-09-19,108.19000244140624,559.0,-3.839996337890639,-5.0,79.05999755859375,-0.19000244140625,-1641.038788360625
2012-09-20,110.02999877929688,1613.0,1.8399963378906392,1054.0,79.41000366210938,0.350006103515625,-1632.126144731014
2012-09-21,111.41999816894533,1140.0,1.3899993896484517,-473.0,79.33000183105469,-0.0800018310546875,-1646.721360861823
2012-09-24,109.80999755859376,1278.0,-1.6100006103515625,138.0,79.5199966430664,0.1899948120117187,-1686.383380617339
2012-09-25,110.4499969482422,1516.0,0.6399993896484375,238.0,79.55000305175781,0.0300064086914062,-1730.549046944539
2012-09-26,110.04000091552734,2408.0,-0.4099960327148579,892.0,79.88999938964844,0.339996337890625,-1626.214059060986
2012-09-27,112.01000213623048,1191.0,1.9700012207031392,-1217.0,79.55000305175781,-0.339996337890625,-1648.194527967487
2012-09-28,112.38999938964844,1412.0,0.3799972534179545,221.0,79.94000244140625,0.3899993896484375,-1689.041473406116
2012-10-01,112.19000244140624,181.0,-0.1999969482422017,-1231.0,79.81999969482422,-0.1200027465820312,-1723.834597201321
2012-10-02,111.56999969482422,184.0,-0.620002746582017,3.0,79.73999786376953,-0.0800018310546875,-1899.713879236564
2012-10-03,108.16999816894533,1316.0,-3.400001525878892,1132.0,79.97000122070312,0.2300033569335937,-1693.366498536474
2012-10-04,112.58000183105467,1542.0,4.410003662109347,226.0,79.3499984741211,-0.6200027465820312,-1726.994726888936
2012-10-05,112.0199966430664,1184.0,-0.560005187988267,-358.0,79.33999633789062,-0.0100021362304687,-1753.977721983028
2012-10-08,111.81999969482422,1240.0,-0.1999969482421875,56.0,79.54000091552734,0.2000045776367187,-1846.869612530898
2012-10-09,114.5,498.0,2.680000305175781,-742.0,79.94999694824219,0.4099960327148437,-1934.438683326174
2012-10-10,114.33000183105467,328.0,-0.1699981689453267,-170.0,79.91999816894531,-0.029998779296875,-2014.941757928467
2012-10-11,115.70999908447266,865.0,1.379997253417983,537.0,79.77999877929688,-0.1399993896484375,-1984.27551590124
2012-10-12,114.62000274658205,857.0,-1.0899963378906108,-8.0,79.69000244140625,-0.089996337890625,-1941.83440939485
2012-10-15,115.8000030517578,905.0,1.1800003051757528,48.0,79.73999786376953,0.0499954223632812,-1859.604903129173
2012-10-16,115.06999969482422,602.0,-0.7300033569335795,-303.0,79.37000274658203,-0.3699951171875,-1791.320365778185
2012-10-19,110.13999938964844,624.0,-4.930000305175781,22.0,79.63999938964844,0.2699966430664062,-2060.916132591738
2012-10-22,109.44000244140624,586.0,-0.6999969482422017,-38.0,79.6500015258789,0.0100021362304687,-2183.166716388185
2012-10-23,108.25,602.0,-1.1900024414062358,16.0,79.9800033569336,0.3300018310546875,-2366.576775275816
2012-10-24,107.8499984741211,503.0,-0.4000015258789062,-99.0,79.97000122070312,-0.0100021362304687,-2407.058757988256
2012-10-25,108.48999786376952,532.0,0.6399993896484233,29.0,80.04000091552734,0.0699996948242187,-2445.081066480318
2012-10-26,109.5500030517578,395.0,1.0600051879882812,-137.0,80.06999969482422,0.029998779296875,-2491.88475907054
2012-10-31,108.6999969482422,227.0,-0.8500061035155966,-168.0,79.91999816894531,-0.1500015258789062,-2531.561576335276
2012-11-01,108.16999816894533,354.0,-0.529998779296875,127.0,80.05000305175781,0.1300048828125,-2580.538361294941
2012-11-02,105.68000030517578,1081.0,-2.489997863769545,727.0,80.58999633789062,0.5399932861328125,-2577.122014668265
2012-11-05,107.7300033569336,388.0,2.0500030517578125,-693.0,80.75,0.160003662109375,-2573.301162860022
2012-11-06,111.06999969482422,515.0,3.339996337890625,127.0,80.61000061035156,-0.1399993896484375,-2538.244417191357
2012-11-07,106.81999969482422,888.0,-4.25,373.0,80.76000213623047,0.1500015258789062,-2698.394796803642
2012-11-08,107.25,364.0,0.4300003051757812,-524.0,80.79000091552734,0.029998779296875,-2723.984959373364
2012-11-09,109.4000015258789,744.0,2.1500015258789062,380.0,81.02999877929688,0.2399978637695312,-2673.973042028063
2012-11-12,109.06999969482422,922.0,-0.3300018310546875,178.0,81.04000091552734,0.0100021362304687,-2691.52408400761
2012-11-13,108.26000213623048,609.0,-0.8099975585937358,-313.0,81.08000183105469,0.0400009155273437,-2833.622001986599
2012-11-14,109.61000061035156,762.0,1.3499984741210795,153.0,81.05999755859375,-0.0200042724609375,-2817.50285158533
2012-11-15,110.9800033569336,735.0,1.3700027465820312,-27.0,81.08000183105469,0.0200042724609375,-2870.104698640844
2012-11-19,110.83999633789062,782.0,-0.1400070190429687,47.0,80.87000274658203,-0.2099990844726562,-2872.288666326522
2012-11-20,109.83000183105467,420.0,-1.0099945068359517,-362.0,80.95999908447266,0.089996337890625,-2916.87531695643
2012-11-21,110.86000061035156,480.0,1.0299987792968892,60.0,80.93000030517578,-0.029998779296875,-2862.156533358698
2012-11-23,111.37999725341795,483.0,0.519996643066392,3.0,80.19000244140625,-0.7399978637695312,-2789.961349900747
2012-11-26,110.91999816894533,506.0,-0.4599990844726278,23.0,80.25,0.05999755859375,-2790.349130737367
2012-11-27,109.87000274658205,426.0,-1.0499954223632812,-80.0,80.4000015258789,0.1500015258789062,-2838.839478311181
2012-11-28,109.51000213623048,665.0,-0.3600006103515625,239.0,80.33999633789062,-0.0600051879882812,-2745.126028492741
2012-11-29,110.76000213623048,619.0,1.25,-46.0,80.19999694824219,-0.1399993896484375,-2860.307851618695
2012-11-30,111.2300033569336,464.0,0.4700012207031108,-155.0,80.1500015258789,-0.0499954223632812,-2857.481464502312
2012-12-03,110.91999816894533,749.0,-0.310005187988267,285.0,79.87999725341797,-0.2700042724609375,-2871.667249387114
2012-12-04,109.83999633789062,484.0,-1.0800018310547017,-265.0,79.63999938964844,-0.2399978637695312,-2888.440049691112
2012-12-05,108.80999755859376,302.0,-1.0299987792968608,-182.0,79.7699966430664,0.1299972534179687,-2828.139089403767
2012-12-06,107.02999877929688,945.0,-1.7799987792968892,643.0,80.26000213623047,0.4900054931640625,-2823.204643730721
2012-12-07,107.0199966430664,1434.0,-0.0100021362304687,489.0,80.41999816894531,0.1599960327148437,-2814.904236701031
2012-12-10,107.33000183105467,1972.0,0.310005187988267,538.0,80.33000183105469,-0.089996337890625,-2835.130855561036
2012-12-11,108.01000213623048,1065.0,0.6800003051758097,-907.0,80.05999755859375,-0.2700042724609375,-2889.082713365182
2012-12-12,109.5,1756.0,1.489997863769517,691.0,79.88999938964844,-0.1699981689453125,-2882.980251039915
2012-12-13,107.91000366210938,833.0,-1.589996337890625,-923.0,79.93000030517578,0.0400009155273437,-2904.597908765165
2012-12-14,109.1500015258789,306.0,1.2399978637695312,-527.0,79.5999984741211,-0.3300018310546875,-2860.605014240481
