Date,BRENT Close,BRENT Volume,BRENT Price_Difference,BRENT Volume_Difference,USDX,USDX Price_Difference,SENT,BRENT Close_capped,USDX Close_capped,BRENT Volume_capped,BRENT Close_scaled,USDX Close_scaled,BRENT Volume_scaled,BRENT Close_minmax,USDX Close_minmax,BRENT Volume_minmax,BRENT Volume_log,BRENT Price_Difference_log,USDX Price_Difference_log
2012-01-18,110.66000366210938,911.0,-0.8699951171875,53.0,80.5999984741211,-0.5800018310546875,-491.7870750639022,110.66000366210938,80.5999984741211,911.0,1.4627844390291171,-1.483639725821588,-1.362501130793049,0.854429812238847,0.0931255568816702,0.0104490451339106,6.815639990074331,2.401525469311232,1.026039189426359
2012-01-19,111.5500030517578,793.0,0.8899993896484233,-118.0,80.20999908447266,-0.3899993896484375,-525.8452065422534,111.5500030517578,80.20999908447266,793.0,1.4963450327277186,-1.5376379186868323,-1.3699811214578324,0.8627561232019794,0.0775380539619483,0.0090956013075643,6.677083461247136,2.549445111320924,1.0919218668045518
2012-01-20,109.86000061035156,367.0,-1.6900024414062358,-426.0,80.22000122070312,0.0100021362304687,-445.0230668016731,109.86000061035156,80.22000122070312,367.0,1.4326174774671647,-1.5362530516958246,-1.396985155552728,0.8469454540944872,0.0779378195303928,0.0042094396971956,5.908082938168931,2.324346330960054,1.2178748968963549
2012-01-23,110.58000183105467,363.0,0.7200012207031108,-4.0,79.69000244140625,-0.529998779296875,-630.4669115611512,110.58000183105467,79.69000244140625,363.0,1.4597676853342278,-1.6096351570591565,-1.3972387145583138,0.853681362149185,0.0567548183795802,0.004163560245455,5.8971538676367405,2.536075020932089,1.0438027626971411
2012-01-24,110.02999877929688,524.0,-0.5500030517577983,161.0,79.86000061035156,0.1699981689453125,-766.8096029931233,110.02999877929688,79.86000061035156,524.0,1.4390278632987028,-1.5860976999320509,-1.3870329645834822,0.8485358570029218,0.0635493083842213,0.0060102081780122,6.263398262591624,2.430098131220282,1.264124830571225
2012-01-25,109.80999755859376,580.0,-0.2200012207031108,56.0,79.56999969482422,-0.2900009155273437,-831.3314709918542,109.80999755859376,79.56999969482422,580.0,1.430731934484493,-1.6262503919192337,-1.3834831385052802,0.8464776549444164,0.0519585463535952,0.0066525205023799,6.364750756851911,2.4587336580082644,1.1249277144058307
2012-01-26,110.79000091552734,500.0,0.9800033569335797,-80.0,79.41000366210938,-0.1599960327148437,-924.523663247693,110.79000091552734,79.41000366210938,500.0,1.467686448013211,-1.6484029820553312,-1.3885543186169975,0.8556459901024507,0.045563821917399,0.0057349314675689,6.2166061010848646,2.5564520655426626,1.1662706519308643
2012-01-27,111.45999908447266,1050.0,0.6699981689453125,550.0,78.9000015258789,-0.5100021362304688,-860.7019275716569,111.45999908447266,78.9000015258789,1050.0,1.4929511128976023,-1.7190164097806526,-1.35368995534894,0.8619140990070777,0.025180046971692,0.0120433560818948,6.957497370876951,2.532108093590042,1.0508191706179115
2012-01-30,110.75,453.0,-0.7099990844726562,-597.0,79.16000366210938,0.2600021362304687,-862.6208353419865,110.75,79.16000366210938,453.0,1.4661780711657666,-1.683017262422488,-1.3915336369326317,0.8552717650576196,0.0355718172287677,0.0051958479096174,6.118097198041348,2.4159138464206404,1.2892318916422971
2012-01-31,110.9800033569336,712.0,0.2300033569335937,259.0,79.27999877929688,0.1199951171875,-959.8861050765707,110.9800033569336,79.27999877929688,712.0,1.4748511661152046,-1.666403083906416,-1.3751156913209464,0.8574235412213651,0.040367784322969,0.0081665424098182,6.569481420414296,2.496506049580716,1.2498989380370604
2012-02-01,111.55999755859376,891.0,0.5799942016601705,179.0,78.91999816894531,-0.3600006103515625,-987.5975467615658,111.55999755859376,78.91999816894531,891.0,1.4967219111694805,-1.7162477321426426,-1.3637689258209784,0.8628496259310905,0.0259792731767976,0.0102196478752078,6.79346613258001,2.5249278476819907,1.1019382537876603
2012-02-02,112.06999969482422,1348.0,0.5100021362304545,457.0,78.97000122070312,0.0500030517578125,-960.5891436682116,112.06999969482422,78.97000122070312,1348.0,1.5159533563575611,-1.709324453531609,-1.3347998094327924,0.8676209060325231,0.0279777960872373,0.0154613752365659,7.207118856207756,2.519308236218892,1.2296400156782548
2012-02-03,114.58000183105467,758.0,2.5100021362304545,-590.0,78.94000244140625,-0.029998779296875,-949.1762250619696,114.58000183105467,78.94000244140625,758.0,1.610601917757056,-1.713477998160627,-1.3721997627567089,0.8911030101187261,0.0267788043136869,0.0086941561048345,6.63200177739563,2.668616269418691,1.205969710548067
2012-02-06,115.93000030517578,980.0,1.349998474121108,222.0,79.08999633789062,0.149993896484375,-1089.452259187689,115.93000030517578,79.08999633789062,980.0,1.6615084136610678,-1.6927102750155372,-1.3581272379466929,0.9037328020332204,0.0327737631814386,0.0112404656764351,6.888572459565364,2.584751858176503,1.2584578684891825
2012-02-07,116.2300033569336,1400.0,0.3000030517578125,420.0,78.56999969482422,-0.5199966430664062,-1136.623636303568,116.2300033569336,78.56999969482422,1400.0,1.6728210961701668,-1.7647075133878611,-1.3315035423601762,0.9065394541813876,0.011990527599071,0.016057808109193,7.244941546337007,2.502255525564839,1.0473184588842983
2012-02-08,117.1999969482422,866.0,0.969993591308608,-534.0,78.63999938964844,0.0699996948242187,-1092.280560610093,117.1999969482422,78.63999938964844,866.0,1.7093981558701907,-1.7550155571388173,-1.36535366960589,0.915614143858053,0.0147882767146163,0.0099329013018294,6.765038976780541,2.5556752112599845,1.2354699632480333
2012-02-09,118.58999633789062,812.0,1.3899993896484233,-54.0,78.55999755859375,-0.0800018310546875,-1112.297041320298,118.58999633789062,78.55999755859375,812.0,1.7618130286216458,-1.7660923803788688,-1.3687767161812994,0.928618160817378,0.0115907620306261,0.0093135287033319,6.70073110954781,2.587763977863837,1.1908855240860752
2012-02-10,117.30999755859376,1055.0,-1.2799987792968608,243.0,79.11000061035156,0.5500030517578125,-1209.750791154845,117.30999755859376,79.11000061035156,1055.0,1.713546120277296,-1.6899405410335215,-1.3533730065919576,0.9166432448873056,0.033573294318328,0.0121007053965705,6.962243464266207,2.36368029283506,1.3660911866964671
2012-02-13,117.93000030517578,602.0,0.620002746582017,-453.0,78.94000244140625,-0.1699981689453125,-1248.458743073787,117.93000030517578,78.94000244140625,602.0,1.736925529872482,-1.713477998160627,-1.3820885639745577,0.9224436260179908,0.0267788043136869,0.006904857486953,6.401917196727186,2.528125975930631,1.163149856130901
2012-02-14,118.16000366210938,815.0,0.2300033569335937,213.0,79.58000183105469,0.6399993896484375,-1259.15807424855,118.16000366210938,79.58000183105469,815.0,1.74559862482192,-1.6248655249282258,-1.36858654692711,0.9245954021817362,0.0523583119220401,0.0093479382921374,6.704414354964107,2.496506049580716,1.3887898714511828
2012-02-15,118.93000030517578,756.0,0.7699966430664062,-59.0,79.66999816894531,0.089996337890625,-1172.552431212237,118.93000030517578,79.66999816894531,756.0,1.774634087978189,-1.612404891041172,-1.3723265422595017,0.931799038010376,0.0559552872426909,0.0086712163789642,6.6293632534374485,2.540025672232899,1.2412661194359755
2012-02-16,120.11000061035156,1479.0,1.1800003051757812,723.0,79.33999633789062,-0.3300018310546875,-1101.601422806505,120.11000061035156,79.33999633789062,1479.0,1.819130198050662,-1.6580959946483802,-1.326495751999855,0.9428384270164358,0.0427657678700699,0.0169639272810689,7.299797366758161,2.5718485915786373,1.1118553069067392
2012-02-17,119.58000183105467,815.0,-0.5299987792968892,-664.0,79.33000183105469,-0.0099945068359375,-952.1105004137042,119.58000183105467,79.33000183105469,815.0,1.7991447082855914,-1.6594798052953827,-1.36858654692711,0.9378800700806522,0.0423663072334088,0.0093479382921374,6.704414354964107,2.431857522557163,1.2119411556273387
2012-02-21,121.66000366210938,495.0,2.0800018310547017,-320.0,79.04000091552734,-0.2900009155273437,-1045.450981820665,121.66000366210938,79.04000091552734,495.0,1.8775785781918948,-1.6996324972825654,-1.3888712673739798,0.9573393441550846,0.0307755452027826,0.0056775821528932,6.206575926724928,2.6383429086535664,1.1249277144058307
2012-02-22,122.9000015258789,1019.0,1.2399978637695312,524.0,79.20999908447266,0.1699981689453125,-1078.729038312699,122.9000015258789,79.20999908447266,1019.0,1.924337109688801,-1.67609504015546,-1.3556550376422305,0.968940035040326,0.0375700352074237,0.0116877903309055,6.927557906278317,2.5764215845691303,1.264124830571225
2012-02-23,123.62000274658205,884.0,0.7200012207031392,-135.0,78.80999755859375,-0.4000015258789062,-978.5745492541156,123.62000274658205,78.80999755859375,884.0,1.951487317555865,-1.731478100011712,-1.3642126540807538,0.9756759430950244,0.0215827667192574,0.0101393588346619,6.785587645007929,2.536075020932091,1.0885597950037165
2012-02-24,125.47000122070312,389.0,1.8499984741210795,-495.0,78.3499984741211,-0.4599990844726562,-889.2629723823866,125.47000122070312,78.3499984741211,389.0,2.021248092512729,-1.795168249126,-1.3955905810220055,0.992983441005711,0.0031975146839902,0.0044617766817686,5.966146739123692,2.6217657105235905,1.06815171785423
2012-02-27,124.16999816894533,575.0,-1.3000030517577983,186.0,78.55999755859375,0.2099990844726562,-929.9036941156888,124.16999816894533,78.55999755859375,575.0,1.972226851897924,-1.7660923803788688,-1.3838000872622624,0.9808213768651588,0.0115907620306261,0.0065951711877043,6.356107660695892,2.361796650614,1.2753611807632883
2012-02-28,121.5500030517578,2378.0,-2.6199951171875284,1803.0,78.2699966430664,-0.2900009155273437,-972.6160501923258,121.5500030517578,78.2699966430664,2378.0,1.8734306137847887,-1.8062450723660517,-1.26950836549443,0.9563102431258316,0.0,0.0272753340597579,7.774435510302958,2.2289390619994154,1.1249277144058307
2012-02-29,122.66000366210938,1389.0,1.1100006103515767,-989.0,78.7300033569336,0.4600067138671875,-974.5772062711608,122.66000366210938,78.7300033569336,1389.0,1.9152871362976016,-1.742553866907758,-1.3322008296255372,0.96669475614747,0.018385556967051,0.0159316396169065,7.237059026124737,2.566486671938924,1.342865281274597
2012-03-01,126.1999969482422,1951.0,3.5399932861328267,562.0,78.77999877929688,0.0499954223632812,-948.6779727925684,126.1999969482422,78.77999877929688,1951.0,2.0487751788215545,-1.7356316446407298,-1.2965757893407222,0.9998128517895202,0.0203837749457069,0.022377702586454,7.576609766973037,2.7376085589129078,1.2296377848574578
2012-03-02,123.6500015258789,736.0,-2.5499954223632955,-1215.0,79.4000015258789,0.6200027465820312,-889.2905882783751,123.6500015258789,79.4000015258789,736.0,1.952618528268081,-1.649787849046339,-1.373594337287431,0.9759565940346152,0.0451640563489541,0.0084418191202615,6.602587892189336,2.236445763251014,1.3837906955055144
2012-03-05,123.8000030517578,592.0,0.150001525878892,-144.0,79.31999969482422,-0.0800018310546875,-882.4071345912994,123.8000030517578,79.31999969482422,592.0,1.95827486952263,-1.6608646722863905,-1.3827224614885223,0.9773599201086988,0.0419665416649643,0.0067901588576016,6.385194398997726,2.489894305170592,1.1908855240860752
2012-03-06,121.9800033569336,630.0,-1.8199996948242043,38.0,79.86000061035156,0.5400009155273438,-1106.79600261251,121.9800033569336,79.86000061035156,630.0,1.8896453052779825,-1.5860976999320509,-1.3803136509354568,0.9603330731376029,0.0635493083842213,0.0072260136491368,6.447305862541213,2.311544849488204,1.3635363593458174
2012-03-07,124.12000274658205,913.0,2.139999389648452,283.0,79.70999908447266,-0.1500015258789062,-1120.383548373557,124.12000274658205,79.70999908447266,913.0,1.9703415966087183,-1.6068664794211462,-1.3623743512902562,0.980353649091217,0.0575540445846862,0.0104719848597809,6.81783057145415,2.6426223414780137,1.1693793692774934
2012-03-08,125.44000244140624,960.0,1.3199996948241903,47.0,79.16000366210938,-0.5499954223632812,-1116.186687902689,125.44000244140624,79.16000366210938,960.0,2.020116881800512,-1.683017262422488,-1.3593950329746225,0.99270279006612,0.0355718172287677,0.0110110684177324,6.8679744089702925,2.582486943526433,1.0367367767316442
2012-03-09,125.9800033569336,817.0,0.540000915527358,-143.0,80.04000091552734,0.8799972534179688,-1168.811408568532,125.9800033569336,80.04000091552734,817.0,2.0404795377008105,-1.5611753758139375,-1.368459767424317,0.9977547211071436,0.0707435639573073,0.0093708780180076,6.706862336602747,2.5217206841909934,1.4469171877830531
2012-03-12,125.33999633789062,648.0,-0.6400070190429688,-169.0,79.87000274658203,-0.1699981689453125,-1230.237127464251,125.33999633789062,79.87000274658203,648.0,2.0163457958351683,-1.5847128329410431,-1.3791726354103202,0.9917671917659784,0.0639490739526662,0.0074324711819693,6.47543271670409,2.422143691704468,1.163149856130901
2012-03-13,126.22000122070312,506.0,0.8800048828125,-142.0,80.19000244140625,0.3199996948242187,-1339.21868866878,126.22000122070312,80.19000244140625,506.0,2.0495295110920093,-1.5404065963248426,-1.3881739801086188,1.0,0.0767388277568428,0.0058037506451797,6.228511003591184,2.548663985428416,1.305625052092556
2012-03-14,124.97000122070312,294.0,-1.25,-212.0,80.55999755859375,0.3699951171875,-1288.19247597605,124.97000122070312,80.55999755859375,294.0,2.0023938134598755,-1.4891781374416138,-1.40161260740467,0.9883057350095183,0.0915267995396749,0.0033721397029305,5.68697535633982,2.366498404423637,1.319083000293345
2012-03-15,123.5500030517578,1260.0,-1.4199981689453267,966.0,80.1500015258789,-0.4099960327148437,-1342.67129004669,123.5500030517578,80.1500015258789,1260.0,1.9488477299962037,-1.5459450079448684,-1.3403781075556818,0.9750210671106024,0.0751400704148474,0.0144520272982737,7.13966033596492,2.3504225824145597,1.0851889590361334
2012-03-16,125.80999755859376,412.0,2.259994506835966,-848.0,79.77999877929688,-0.3700027465820312,-1382.918609736016,125.80999755859376,79.77999877929688,412.0,2.034068864175806,-1.5971745231721024,-1.3941326167398869,0.9961642468225802,0.0603517937002315,0.0047255835292768,6.023447592961033,2.6511266552725927,1.098609745533356
2012-03-19,125.70999908447266,453.0,-0.0999984741211079,41.0,79.44999694824219,-0.3300018310546875,-1468.054395590854,125.70999908447266,79.44999694824219,453.0,2.0302980659039283,-1.6428656267793107,-1.3915336369326317,0.9952287198985674,0.0471622743276101,0.0051958479096174,6.118097198041348,2.468946746491313,1.1118553069067392
2012-03-20,124.12000274658205,665.0,-1.5899963378906108,212.0,79.58999633789062,0.1399993896484375,-1457.766829675385,124.12000274658205,79.58999633789062,665.0,1.9703415966087183,-1.6234817142812237,-1.3780950096365805,0.980353649091217,0.0527577725587011,0.0076274588518667,6.501289670540389,2.334084100123272,1.2556144724725355
2012-03-21,124.1999969482422,741.0,0.0799942016601562,76.0,79.62999725341797,0.0400009155273437,-1515.346210808991,124.1999969482422,79.62999725341797,741.0,1.97335806261014,-1.6179433026611976,-1.3732773885304488,0.9811020278047496,0.054356529900696,0.0084991684349372,6.60934924316738,2.484072472715052,1.2267111278680085
2012-03-22,123.13999938964844,567.0,-1.0599975585937642,-174.0,79.73999786376953,0.1100006103515625,-1527.37266644698,123.13999938964844,79.73999786376953,567.0,1.93338708308,-1.602712934792128,-1.3843072052734342,0.9711853139331824,0.0587530363582362,0.0065034122842232,6.342121418721152,2.384165290937446,1.247031066066961
2012-03-23,125.12999725341795,747.0,1.989997863769517,180.0,79.33999633789062,-0.4000015258789062,-1485.592148477268,125.12999725341795,79.33999633789062,747.0,2.008427033156185,-1.6580959946483802,-1.37289705002207,0.9898025638127128,0.0427657678700699,0.008567987612548,6.617402977974478,2.6318886754734403,1.0885597950037165
2012-03-26,125.6500015258789,265.0,0.5200042724609517,-482.0,78.93000030517578,-0.4099960327148437,-1526.498326181812,125.6500015258789,78.93000030517578,265.0,2.028035644479495,-1.7148628651516349,-1.4034509101951675,0.9946674180193856,0.0263790387452425,0.0030395136778115,5.583496308781699,2.520113236968507,1.0851889590361334
2012-03-27,125.54000091552734,765.0,-0.1100006103515625,500.0,79.04000091552734,0.1100006103515625,-1567.266413427975,125.54000091552734,79.04000091552734,765.0,2.02388768007239,-1.6996324972825654,-1.3717560344969335,0.9936383169901328,0.0307755452027826,0.0087744451453805,6.641182169740591,2.468099466815731,1.247031066066961
2012-03-28,124.16000366210938,797.0,-1.3799972534179688,32.0,79.16000366210938,0.1200027465820312,-1520.479117343374,124.16000366210938,79.16000366210938,797.0,1.9718499734561623,-1.683017262422488,-1.3697275624522465,0.9807278741360476,0.0355718172287677,0.0091414807593049,6.682108597449809,2.354228572489077,1.2499011241137197
2012-03-29,122.38999938964844,646.0,-1.7700042724609375,-151.0,79.18000030517578,0.0199966430664062,-1586.459757385187,122.38999938964844,79.18000030517578,646.0,1.9051056645007196,-1.680248584784478,-1.3792994149131133,0.9641687549388936,0.0363710434338733,0.0074095314560991,6.472346294500901,2.3164875617675937,1.2208274907858292
2012-03-30,122.87999725341795,701.0,0.489997863769517,55.0,78.93000030517578,-0.25,-1549.198736272569,122.87999725341795,78.93000030517578,701.0,1.9235827774183445,-1.7148628651516349,-1.3758129785863074,0.968752886829846,0.0263790387452425,0.0080403739175316,6.553933404025811,2.517696288028848,1.137831436816151
2012-04-02,125.43000030517578,481.0,2.5500030517578267,-220.0,78.81999969482422,-0.1100006103515625,-1618.617177741392,125.43000030517578,78.81999969482422,481.0,2.0197397156652848,-1.7300932330207042,-1.3897587238935305,0.99260921596088,0.0219825322877018,0.0055170040718013,6.1779441140506,2.6713864172264445,1.181725510357537
2012-04-03,124.86000061035156,592.0,-0.5699996948242188,111.0,79.4800033569336,0.660003662109375,-1587.620801318277,124.86000061035156,79.4800033569336,592.0,1.9982458490527704,-1.6387110258062874,-1.3827224614885223,0.9872766339802655,0.0483615710329443,0.0067901588576016,6.385194398997726,2.428336311755328,1.3937660730545374
2012-04-04,122.33999633789062,822.0,-2.520004272460937,230.0,79.76000213623047,0.279998779296875,-1626.239537796492,122.33999633789062,79.76000213623047,822.0,1.903220121518047,-1.5999432008101129,-1.3681428186673348,0.9637009557888224,0.0595525674951256,0.0094282273326833,6.71295620067707,2.239644821968854,1.2947254953969327
2012-04-05,123.43000030517578,449.0,1.0900039672851562,-373.0,80.06999969482422,0.30999755859375,-1608.605918114706,123.43000030517578,80.06999969482422,449.0,1.9443225994538704,-1.5570218311849198,-1.3917871959382175,0.9738983919761096,0.0719425557308577,0.0051499684578769,6.1092475827643655,2.5649496508997447,1.302910761902017
2012-04-09,122.66999816894533,256.0,-0.7600021362304545,-193.0,79.7300033569336,-0.339996337890625,-1706.254764604155,122.66999816894533,79.7300033569336,256.0,1.915664014739363,-1.6040967454391306,-1.404021417957736,0.9667882588765808,0.0583535757215756,0.0029362849113953,5.54907608489522,2.4114392926309187,1.108562216648869
2012-04-10,119.87999725341795,627.0,-2.790000915527372,371.0,79.88999938964844,0.1599960327148437,-1884.22170513105,119.87999725341795,79.88999938964844,627.0,1.8104571031012235,-1.581944155303033,-1.380503820189646,0.9406866508526904,0.0647483001577717,0.0071916040603314,6.442540166468199,2.210469686968332,1.261295363832237
2012-04-11,120.18000030517578,781.0,0.3000030517578267,154.0,79.77999877929688,-0.1100006103515625,-1846.794796016891,120.18000030517578,79.77999877929688,781.0,1.8217697856103228,-1.5971745231721024,-1.37074179847459,0.9434933030008577,0.0603517937002315,0.0089579629523427,6.661854740545311,2.5022555255648404,1.181725510357537
2012-04-12,121.70999908447266,280.0,1.529998779296875,-501.0,79.27999877929688,-0.5,-1741.707465425005,121.70999908447266,79.27999877929688,280.0,1.8794638334811,-1.666403083906416,-1.4025000639242209,0.9578070719290264,0.040367784322969,0.0032115616218386,5.638354669333745,2.598235232915607,1.0543103284416755
2012-04-13,121.83000183105467,441.0,0.120002746582017,161.0,79.87999725341797,0.5999984741210938,-1719.431181420227,121.83000183105467,79.87999725341797,441.0,1.8839889640234324,-1.5833290222940408,-1.3922943139493893,0.958929747063519,0.0643485345893273,0.0050582095543958,6.091309882077698,2.487403745613673,1.3787644804178378
2012-04-16,118.68000030517578,832.0,-3.150001525878892,391.0,79.55000305175781,-0.3299942016601562,-1709.715688795031,118.68000030517578,79.55000305175781,832.0,1.7652069484517623,-1.6290190695572435,-1.3675089211533702,0.92946018501228,0.0511593201484896,0.0095429259620347,6.725033642166843,2.1701957133424847,1.111857816578386
2012-04-17,118.77999877929688,741.0,0.0999984741210937,-91.0,79.47000122070312,-0.0800018310546875,-1894.915702654377,118.77999877929688,79.47000122070312,741.0,1.7689777467236396,-1.6400958927972953,-1.3732773885304488,0.9303957119362924,0.0479618054644994,0.0084991684349372,6.60934924316738,2.4857394963361124,1.1908855240860752
2012-04-18,117.97000122070312,894.0,-0.80999755859375,153.0,79.52999877929688,0.05999755859375,-1943.120114414299,117.97000122070312,79.52999877929688,894.0,1.738433906719926,-1.6317888035392594,-1.3635787565667892,0.9228178510628218,0.0503597890116003,0.0102540574640133,6.796823718274855,2.4069453145181194,1.232558125834817
2012-04-19,118.0,1122.0,0.029998779296875,228.0,79.55999755859375,0.029998779296875,-1935.315465898111,118.0,79.55999755859375,1122.0,1.7395651174321427,-1.6276352589102414,-1.3491258932483945,0.9230985020024128,0.0515587807851507,0.0128691862132247,7.023758954738443,2.479893992948452,1.223773636468842
2012-04-20,118.76000213623048,662.0,0.760002136230483,-460.0,79.18000030517578,-0.3799972534179687,-1987.841775491491,118.76000213623048,79.18000030517578,662.0,1.7682237021466514,-1.680248584784478,-1.3782851788907695,0.9302086351019416,0.0363710434338733,0.0075930492630613,6.496774990185863,2.539237150895197,1.0952726729439797
2012-04-23,118.70999908447266,727.0,-0.0500030517578267,65.0,79.41999816894531,0.2399978637695312,-2102.184075619099,118.70999908447266,79.41999816894531,727.0,1.7663381591639786,-1.6470191714083289,-1.3741648450499993,0.9297408359518706,0.0459632825540601,0.0083385903538452,6.590301048196686,2.473171123388622,1.2837058280096592
2012-04-24,118.16000366210938,583.0,-0.5499954223632812,-144.0,79.22000122070312,-0.1999969482421875,-2103.090529352366,118.16000366210938,79.22000122070312,583.0,1.74559862482192,-1.674710173164452,-1.383292969251091,0.9245954021817362,0.0379698007758686,0.0066869300911854,6.369900982828227,2.430098802821876,1.1537310102692384
2012-04-25,119.12000274658205,541.0,0.9599990844726703,-42.0,79.01000213623047,-0.2099990844726562,-2334.667186032155,119.12000274658205,79.01000213623047,541.0,1.7817988060801833,-1.7037860419115831,-1.3859553388097423,0.9335765891292906,0.0295765534292322,0.0062051958479096,6.295266001439646,2.554898938615396,1.1505707721280376
2012-04-26,119.91999816894533,652.0,0.7999954223632812,111.0,78.91000366210938,-0.0999984741210937,-2326.209548495188,119.91999816894533,78.91000366210938,652.0,1.8119654799486689,-1.717631542789645,-1.3789190764047343,0.9410608758975214,0.0255798125401369,0.0074783506337099,6.481577129276431,2.5423887130357063,1.1847889583234297
2012-04-27,119.83000183105467,513.0,-0.0899963378906534,-139.0,78.69999694824219,-0.2100067138671875,-2346.885652527083,119.83000183105467,78.69999694824219,513.0,1.8085718478120183,-1.7467084678807814,-1.3877302518488437,0.9402189230787484,0.0171862602617167,0.0058840396857257,6.2422232654551655,2.4697933088917368,1.1505683577567338
2012-04-30,119.47000122070312,782.0,-0.3600006103515483,269.0,78.79000091552734,0.0900039672851562,-2331.061821823994,119.47000122070312,78.79000091552734,782.0,1.7949967438784868,-1.734246777649722,-1.3706784087231936,0.9368509690513996,0.0207835405141518,0.0089694328152778,6.663132695990803,2.4466853709124377,1.2412683244663112
2012-05-01,119.66000366210938,2605.0,0.19000244140625,1823.0,78.86000061035156,0.0699996948242187,-2385.269016156984,119.66000366210938,78.86000061035156,2605.0,1.8021614619804809,-1.7245548214006785,-1.255118891927432,0.9386285201703142,0.0235812896296971,0.0298789929460342,7.8655717576847906,2.4932056417612194,1.2354699632480333
2012-05-02,118.1999969482422,2624.0,-1.4600067138671733,19.0,79.12999725341797,0.2699966430664062,-2415.208965138582,118.1999969482422,79.12999725341797,2624.0,1.7471067139758978,-1.6871718633955113,-1.2539144866508989,0.9249695558504384,0.0343725205234339,0.0300969203418019,7.872836175025724,2.3466013213335644,1.2919814179795703
2012-05-03,116.08000183105467,2253.0,-2.1199951171875284,-371.0,79.22000122070312,0.0900039672851562,-2487.88336452953,116.08000183105467,79.22000122070312,2253.0,1.6671647549156168,-1.674710173164452,-1.2774320844189886,0.9051361281073038,0.0379698007758686,0.0258416011928657,7.720461694599722,2.2813619397113096,1.2412683244663112
